user_id,budget,available_days,distance_preference,num_travelers,activity_type,season,start_latitude,start_longitude,selected_attractions,total_time_hours,total_budget
880,127693.39,1,189.31,4,beach,3,7.697888,81.03527,"[7, 26, 9]",7.96,82486.98
881,11829.37,7,425.58,5,wildlife,3,6.61359,80.008564,"[24, 115, 65, 61, 34, 27, 81, 30, 39, 19, 79, 44, 11, 82]",21.43,7179.12
882,262858.72,14,293.63,2,beach,3,6.294511,79.559972,"[89, 116, 56, 64, 6, 97, 7, 74, 72, 42, 32]",59.09,239013.2
883,46016.73,10,390.08,2,mixed,1,8.85241,81.14012,"[111, 91, 23, 11, 87, 81, 58, 21]",63.83,41699.12
884,11596.63,4,382.55,3,wildlife,3,8.890699,81.236797,"[60, 96, 34, 51, 116, 89, 120, 63, 46, 112]",19.76,6985.41
885,269570.26,4,490.48,2,cultural,2,8.416294,79.58835,"[25, 21, 105, 54, 38, 116, 13, 57, 46, 61, 55, 86]",13.98,203481.85
886,84944.34,7,456.1,4,mixed,2,7.905867,79.778984,"[68, 46, 79, 13, 43, 58, 110, 10, 85, 4, 30, 95, 51]",42.86,51424.58
887,47165.68,1,270.44,2,adventure,1,9.22798,81.62726,"[100, 28, 73]",7.51,41451.89
888,216717.32,3,411.72,4,historical,3,7.496455,79.922398,"[23, 19, 13, 43, 18, 103, 33]",19.84,185451.79
889,49744.59,5,408.81,2,beach,3,6.874231,80.538777,"[81, 38, 9, 11, 62, 37, 12, 77, 54, 13, 91, 39, 93, 31]",39.72,42040.56
890,66928.21,1,87.18,4,historical,2,5.951125,80.730681,"[94, 76, 65]",3.32,48045.87
891,185473.49,14,315.89,4,mixed,3,9.074803,80.354073,"[11, 65, 31, 21, 94, 40, 6, 90, 99, 64, 43, 47]",81.89,167165.98
892,17265.29,2,143.94,6,beach,3,7.373402,81.74458,"[95, 7, 47, 45, 25, 49]",15.96,16384.31
893,129939.93,5,380.71,2,mixed,1,9.03648,80.271766,"[88, 42, 102]",30.71,91188.48
894,33181.87,14,436.48,2,beach,1,8.133006,81.274711,"[77, 73, 98]",94.86,27970.28
895,450780.12,4,499.31,2,beach,3,8.396091,80.720356,"[71, 58, 54, 19, 53, 78, 29, 17, 62, 100]",21.23,277327.5
896,446039.85,3,178.64,2,adventure,1,7.762063,80.83853,"[70, 92, 82, 102]",9.4,347268.52
897,323650.83,3,296.24,4,adventure,3,8.002256,80.449975,"[23, 119, 114, 100, 4, 77, 95]",9.5,285207.34
898,27115.57,3,400.45,2,relaxation,1,5.928397,79.90568,"[83, 102, 6, 39, 30, 26, 75, 21, 16]",18.15,20983.74
899,26097.97,5,129.17,1,adventure,3,6.054342,80.085926,"[12, 71, 3]",32.64,17246.56
900,41120.35,2,159.8,2,historical,2,6.585281,81.803278,"[84, 63, 55, 91, 38, 75]",7.02,36111.03
901,42531.17,7,90.89,4,cultural,2,9.657077,80.36286,"[51, 66, 75, 93, 58, 80, 56, 64, 23, 14, 102, 44]",30.65,29231.85
902,206965.66,3,494.95,2,adventure,2,7.117009,80.375906,"[16, 111, 81, 24]",9.61,139245.86
903,388292.18,4,164.42,2,beach,3,7.682722,80.145972,"[89, 59, 57, 119, 20, 100, 68, 109, 104, 93, 32, 56]",21.86,300830.87
904,135383.97,3,467.22,3,historical,2,7.880713,80.602878,"[26, 19, 55, 28, 65, 42, 110, 100, 72]",20.45,123705.08
905,33236.56,2,484.23,6,mixed,2,9.376491,80.650121,"[36, 103, 56, 117, 91, 29]",14.47,28702.03
906,106916.9,7,237.47,2,relaxation,3,7.313413,80.97051,"[95, 117, 22, 5, 35, 93, 64, 53, 38]",27.7,65421.55
907,133567.06,2,244.63,2,mixed,1,6.881743,79.9169,"[83, 66, 22, 62, 99]",12.86,118631.9
908,97087.69,4,223.08,5,relaxation,2,9.28299,81.832704,"[74, 12, 95, 43, 94, 107, 24, 78, 61, 5, 75, 100]",12.47,84052.79
909,111636.56,4,492.36,6,adventure,3,7.733975,81.683171,"[66, 85, 70, 48, 55, 107, 64, 72, 108, 39, 54, 106]",23.14,83541.68
910,37669.21,5,385.02,1,beach,2,6.74304,81.706783,"[30, 58, 98]",19.07,28589.62
911,89877.32,4,335.63,1,adventure,1,7.157425,80.643274,"[29, 1, 87, 19, 85, 83, 74, 22, 45, 69, 109]",12.93,60332.33
912,115122.04,5,309.53,4,mixed,2,7.989562,80.160756,"[106, 4, 35, 104, 72, 7, 80, 2, 103, 93, 66]",19.88,104131.75
913,40303.06,4,287.68,2,beach,3,9.217358,80.892692,"[95, 18, 89, 48, 69, 16]",15.58,27758.47
914,227531.67,7,250.54,2,wildlife,1,6.283789,81.850275,"[97, 110, 51, 61, 95, 22, 1, 40]",28.81,187923.92
915,24606.72,1,213.52,2,cultural,3,8.446241,81.494268,"[83, 105, 31]",6.29,19603.32
916,10761.24,5,222.94,1,wildlife,1,8.694247,81.502718,"[26, 6, 62, 42, 29, 108, 18]",38.55,8633.03
917,109943.08,5,76.43,2,historical,1,9.053897,80.470173,"[94, 70, 97, 68, 35, 24, 78, 101, 21]",24.17,77036.69
918,257984.77,7,115.96,2,adventure,1,7.099253,80.390737,"[46, 102, 97, 28, 111, 20, 2, 116, 56, 81, 119, 87, 48]",22.97,226788.91
919,49691.4,4,351.28,2,mixed,3,8.775263,81.863623,"[9, 79, 54, 73, 93, 56, 22, 59, 76, 51, 115, 8]",31.33,47189.61
920,66249.48,4,209.57,4,adventure,2,7.094881,81.553083,"[77, 92, 43, 38, 68, 101, 120, 23, 103, 58, 108]",18.85,57221.94
921,185292.8,1,425.4,1,adventure,1,6.840479,79.55618,"[104, 12, 120]",4.11,134440.54
922,309068.32,10,63.81,2,historical,2,6.412766,80.846422,"[108, 88, 58, 56, 68, 37, 111]",47.45,208256.15
923,99267.62,4,495.01,2,historical,3,6.43413,79.92581,"[25, 97, 100, 104, 8, 41, 84, 105, 42, 3, 2, 38]",27.48,82412.72
924,30921.68,10,182.22,2,adventure,2,6.218464,80.349713,"[61, 93, 79, 104, 23, 70, 39, 116, 17, 112, 92, 55, 109, 97]",62.78,22352.02
925,215853.21,1,178.88,1,cultural,3,9.409986,80.251835,"[56, 4, 63]",3.16,131375.39
926,34003.71,10,377.53,2,relaxation,3,7.368577,81.292957,"[49, 104, 25, 103, 117, 32, 28]",73.35,27146.56
927,109596.13,4,336.26,3,wildlife,2,7.360986,79.832248,"[103, 89, 56, 46, 55, 118, 20, 107, 77, 1, 19, 5]",21.04,93393.53
928,61701.53,7,350.66,2,beach,2,8.242054,80.857043,"[119, 104, 52]",49.9,44364.02
929,44834.54,5,396.3,4,beach,1,8.494962,81.786249,"[93, 9, 2, 32, 102, 62, 120, 22, 96, 52, 1, 84, 42]",28.39,36908.2
930,39168.1,1,174.25,2,cultural,3,8.96057,80.616667,"[32, 21, 13]",7.56,26606.56
931,107743.02,5,97.13,3,mixed,1,6.256779,80.853886,"[37, 28, 71, 107, 44, 100, 78, 13, 93, 10, 5, 32, 56, 87]",31.5,74907.19
932,31457.97,14,84.86,1,historical,3,7.766218,81.220494,"[18, 94, 90, 97, 83, 110, 84, 47, 7, 88, 60, 98]",69.18,28111.11
933,182100.17,2,365.61,6,relaxation,1,6.820188,79.628528,"[35, 93, 53, 47]",14.4,146268.28
934,68295.84,3,396.38,1,beach,1,8.704678,79.900636,"[113, 106, 115, 28, 68, 7, 76, 49, 41]",11.14,50925.95
935,148795.11,1,229.75,3,adventure,2,7.691691,80.100773,"[105, 56, 97]",5.95,132645.63
936,133516.92,2,145.93,2,mixed,1,7.010609,81.865664,"[112, 58, 98, 3, 63, 59]",13.74,97248.45
937,82244.6,3,206.39,2,cultural,3,6.175709,79.788539,"[57, 43, 62, 99, 91, 11, 25, 14, 5]",16.83,70811.26
938,15227.18,1,379.94,2,beach,1,7.333637,81.842165,"[8, 67, 109]",5.6,13065.31
939,80248.06,14,274.82,4,mixed,1,8.089067,80.711298,"[61, 4, 101, 3, 66, 75]",97.35,67942.58
940,243515.81,2,183.09,4,mixed,1,6.23871,80.636213,"[4, 35, 39, 5, 101, 11]",15.56,222786.28
941,273371.67,5,249.11,4,historical,2,7.301739,79.999878,"[36, 52, 39, 40, 30, 1, 50, 119, 120]",25.86,222700.94
942,477066.18,3,377.46,1,historical,2,9.696494,79.59603,"[97, 2, 69, 36, 6, 4]",21.63,442452.02
943,121074.62,4,122.11,4,wildlife,3,6.663518,79.765743,"[67, 25, 74, 52, 76]",14.64,110826.2
944,122660.19,4,419.29,2,historical,2,8.563254,81.834274,"[19, 27, 61, 108, 46, 74, 47, 114, 12]",15.23,89611.36
945,139911.7,1,375.0,2,relaxation,3,7.025665,81.182235,"[115, 29, 49]",4.31,114510.98
946,16320.72,3,153.57,3,relaxation,1,7.44842,80.342671,"[111, 46, 29, 92, 64, 15]",12.28,14471.66
947,21574.69,2,273.27,3,beach,3,8.479179,81.495818,"[103, 70, 52, 49, 43, 92]",13.81,13160.87
948,360765.29,2,85.56,2,beach,2,6.353246,80.66613,"[33, 78, 104, 111, 16]",10.27,222085.88
949,477013.03,7,479.49,1,mixed,3,7.25921,80.864912,"[111, 92, 9]",21.86,410472.63
950,66653.84,2,334.9,3,cultural,1,7.5632,81.842454,"[70, 86, 58]",9.84,60727.21
951,89149.96,7,372.28,2,cultural,1,8.118905,81.228729,"[27, 1, 38, 106, 63, 82, 20]",46.71,73971.0
952,125668.3,7,340.86,1,beach,2,7.918853,80.743735,"[94, 107, 9, 78, 58, 54, 8, 32, 92, 45, 35, 67, 16]",24.15,87890.49
953,173380.62,14,325.8,1,beach,1,6.794695,80.571848,"[18, 113, 10]",101.13,131279.52
954,21384.15,3,73.64,2,cultural,2,8.66106,79.674705,"[25, 33, 99, 36, 89, 41, 68, 7, 44]",11.09,17257.68
955,36857.33,7,428.59,2,relaxation,2,8.246646,80.608841,"[82, 90, 68, 5, 54, 75, 84]",32.63,34789.31
956,84146.53,3,412.08,4,mixed,1,8.631919,79.969759,"[76, 72, 53, 66, 79, 83, 85, 11]",10.42,55159.77
957,137140.79,3,437.38,2,adventure,3,8.891308,79.595834,"[80, 21, 32, 83, 22, 120, 31, 99]",17.3,91434.2
958,122353.07,2,295.85,3,relaxation,3,7.109698,80.389618,"[75, 53, 36, 105, 72, 77]",11.01,78981.87
959,360928.66,1,475.88,2,historical,1,6.360657,80.690942,"[67, 3, 35]",3.59,272719.97
960,16623.73,3,106.38,2,cultural,2,8.823971,81.444495,"[15, 1, 81]",15.02,13585.74
961,462236.87,14,296.46,2,historical,2,9.702408,81.2197,"[37, 53, 112, 119, 78, 97]",51.12,418838.89
962,19555.24,3,396.49,3,adventure,1,5.957285,80.025568,"[51, 46, 71, 97, 80, 119, 94, 30, 1]",12.5,14655.13
963,102214.6,5,331.67,3,relaxation,1,9.769493,81.126285,"[109, 63, 91, 106, 88, 49, 53, 44]",20.46,94995.48
964,259166.09,3,371.24,2,wildlife,2,6.499918,81.085485,"[5, 80, 93, 18, 3, 8, 43, 106, 19]",12.51,188798.71
965,273000.96,4,489.84,2,relaxation,2,8.510983,80.572451,"[44, 69, 55, 86, 21, 39, 103, 72, 34, 81, 109, 85]",26.57,210363.4
966,74187.88,1,408.36,2,wildlife,3,8.766142,80.402612,"[103, 75, 30]",3.17,47650.02
967,63553.24,3,154.69,2,wildlife,3,7.658496,81.370296,"[8, 35, 78, 5, 24, 47, 29, 74, 68]",17.51,38875.93
968,76623.41,10,394.85,2,beach,2,7.365675,79.624492,"[4, 49, 33]",72.55,72771.59
969,461688.48,3,484.24,1,relaxation,3,7.696031,80.77158,"[40, 85, 109, 47, 111, 59, 22]",11.67,417638.81
970,79589.48,5,228.42,2,relaxation,2,9.548737,79.75347,"[103, 52, 79, 49, 11, 50, 78, 100, 69, 37, 14, 5]",35.48,51574.72
971,24761.36,2,141.95,2,wildlife,2,9.025557,81.111762,"[38, 46, 47, 77, 65]",12.25,20894.08
972,485675.76,5,131.34,2,cultural,3,6.225479,81.552113,"[30, 89, 77, 49, 95, 16]",32.54,432059.32
973,83708.79,2,490.68,4,relaxation,2,6.008019,81.73409,"[11, 45, 113, 31, 37]",9.81,55291.61
974,487600.47,3,183.19,1,beach,2,7.790197,80.631601,"[90, 62, 6, 60, 120, 9, 25, 111, 102]",18.08,305272.98
975,440375.97,3,426.0,3,beach,2,8.368112,80.729195,"[120, 107, 14, 76, 75, 42, 70, 41, 32]",16.41,286825.16
976,212814.21,4,427.16,2,beach,1,8.779335,80.907938,"[37, 75, 112, 77, 62, 114, 61, 40]",12.69,199265.88
977,441781.02,5,436.06,1,cultural,2,6.924213,80.54414,"[30, 55, 107, 22]",39.48,396216.79
978,11604.83,4,161.42,2,adventure,3,6.639224,80.08107,"[88, 48, 20, 40, 43, 51, 59, 37, 22, 14, 106, 76]",14.35,10023.66
979,81224.4,5,53.65,2,historical,1,6.312679,79.961971,"[84, 101, 92, 86, 25, 93, 16, 6, 63, 23, 47, 87]",33.34,68337.49
980,44779.27,5,447.58,3,wildlife,1,8.569815,79.811151,"[97, 38, 23, 5, 24, 52, 120, 80]",37.73,27472.31
981,372566.44,1,189.26,1,relaxation,1,8.236675,81.536624,"[82, 46, 52]",6.08,335080.74
982,29237.17,7,341.54,6,cultural,1,8.842095,81.58629,"[47, 52, 88]",22.44,24028.05
983,38073.08,10,410.53,2,cultural,1,6.498113,79.718548,"[119, 53, 31, 40, 22, 100, 24, 19, 7, 98, 73]",59.09,30460.48
984,10239.59,10,170.84,2,cultural,2,6.497029,81.869008,"[97, 105, 99, 53, 22]",75.97,7829.51
985,106941.83,2,337.62,1,adventure,2,8.52926,79.609987,"[33, 57, 3]",8.66,77883.92
986,450955.73,4,434.67,1,beach,2,7.674761,79.860254,"[25, 105, 52, 63, 108, 115, 70, 65, 112, 3, 84, 10]",30.38,281357.09
987,93687.22,7,258.17,2,wildlife,2,6.322355,80.531909,"[10, 4, 32, 19, 35, 83, 75, 56, 80, 36, 67, 5, 14, 69]",54.87,70205.66
988,192747.46,4,190.82,5,wildlife,2,9.352709,80.120751,"[2, 115, 21, 116]",31.35,152043.95
989,77643.01,1,385.97,2,adventure,3,7.691851,80.109253,"[85, 51, 75]",5.11,67043.93
990,452070.96,3,410.07,2,relaxation,1,9.756314,81.065273,"[45, 26, 11]",9.41,379245.9
991,19070.99,3,206.79,1,beach,3,7.936357,81.459433,"[76, 7, 50, 96, 54, 106, 13, 18, 95]",16.99,16492.05
992,64299.37,2,494.46,8,adventure,3,9.097302,81.151256,"[83, 67, 120, 73, 114, 10]",9.01,56767.14
993,19261.64,1,136.21,2,wildlife,3,6.127492,80.034633,"[22, 31, 38]",7.39,12587.14
994,11383.1,3,413.05,2,relaxation,2,6.359259,81.892398,"[2, 77, 18, 98, 91, 32, 4, 57, 63]",18.41,6951.24
995,171973.02,4,329.39,1,cultural,1,6.806227,81.536835,"[70, 115, 48, 34, 36, 53, 73, 5, 26, 92, 78, 63]",30.44,141524.21
996,58571.72,7,354.04,2,historical,3,7.080708,80.200177,"[98, 29, 40, 50, 106, 42, 7, 95]",40.59,52002.61
997,21802.82,4,463.69,3,beach,3,7.978586,80.599724,"[78, 19, 21, 11]",21.61,17473.15
998,36950.46,4,434.37,1,historical,2,8.406341,79.550841,"[116, 48, 11, 7, 45, 50, 105, 79, 106, 82, 62]",20.47,24181.1
999,143208.69,3,212.52,1,relaxation,3,9.567743,80.766576,"[97, 102, 56, 93, 78, 95, 52, 89]",16.64,97088.32
1000,32493.0,3,167.15,5,relaxation,1,8.371079,79.944099,"[66, 35, 72, 69, 105, 7]",20.57,23160.74
1001,181257.45,5,325.84,2,beach,3,8.437631,80.088155,"[92, 63, 27, 102, 55, 30, 20, 59, 70, 33, 108]",37.14,118106.86
1002,361281.17,3,268.85,3,wildlife,2,7.753961,81.727904,"[54, 92, 32, 66, 91, 84, 69, 48, 45]",10.47,327201.46
1003,18827.89,7,204.29,2,historical,2,9.505529,81.096362,"[74, 117, 25, 35, 18, 51]",37.81,15282.86
1004,62091.42,4,318.49,5,relaxation,3,7.244837,79.847286,"[2, 115, 10, 32, 92, 55, 39, 113, 25, 67, 112, 87]",19.39,47070.06
1005,132106.29,1,385.09,1,historical,3,7.859146,81.76865,"[9, 63, 115]",5.71,96348.19
1006,39487.74,3,416.77,5,beach,1,7.548015,80.924246,"[21, 97, 4, 116, 72, 44, 64, 22, 111]",15.83,33929.19
1007,416577.24,7,474.51,6,relaxation,1,6.608148,81.382576,"[87, 7, 37, 29, 62, 17, 68, 19, 23, 61, 57, 56, 97, 104]",37.75,296934.05
1008,58367.53,2,265.65,4,wildlife,3,6.065725,80.547267,"[48, 119, 100, 61, 83, 44]",14.78,35804.61
1009,431671.81,2,256.4,3,adventure,3,8.585062,81.417755,"[1, 58, 72, 114, 49, 81]",11.39,362174.69
1010,151989.72,3,56.94,4,cultural,2,9.650065,79.587338,"[47, 86, 95, 14, 77, 7, 82, 11, 26]",16.11,115605.24
1011,149520.01,7,461.2,2,adventure,3,8.728523,81.775033,"[68, 64, 52, 96, 104, 65, 6, 108, 83]",30.32,98582.04
1012,129907.43,1,384.05,3,beach,2,8.692097,81.622078,"[99, 85, 60]",6.99,104887.43
1013,27478.43,3,144.81,5,historical,1,8.178586,79.589227,"[6, 102, 88, 8, 105, 95]",16.36,17029.87
1014,358326.19,2,480.31,2,relaxation,1,9.693178,81.265719,"[27, 19, 20, 23, 59, 101]",9.37,217830.67
1015,95003.76,7,409.46,4,beach,1,7.143152,81.117219,"[99, 110, 38, 33, 28, 95, 91, 97, 61, 52, 7, 71]",49.07,79848.74
1016,94919.48,2,140.19,3,historical,2,8.276869,80.153678,"[110, 84, 95, 8, 40, 26]",15.08,60749.52
1017,425095.52,4,330.34,6,beach,3,9.666828,81.544744,"[44, 34, 16, 50, 84, 40, 1, 45, 20, 81, 101, 74]",20.06,401095.47
1018,139485.82,4,455.64,2,cultural,3,6.430097,79.602722,"[45, 108, 22, 120, 104]",21.92,121964.87
1019,29487.63,7,467.62,2,mixed,3,9.125497,79.621236,"[32, 8, 63, 67, 27, 91, 37, 74, 44, 12, 115, 43, 79, 36]",31.01,22748.4
1020,208280.27,7,216.29,2,mixed,1,6.426405,81.338396,"[92, 88, 49, 73, 25, 119, 110, 69]",44.5,152242.85
1021,23521.49,7,458.66,2,adventure,1,6.847671,80.220956,"[112, 101, 11, 98, 55, 32, 56, 76, 93, 72, 41, 113, 62]",43.75,18913.67
1022,138772.37,2,357.82,4,beach,3,9.199061,80.123063,"[69, 1, 34, 7, 94, 27]",12.77,83358.59
1023,43541.85,10,183.3,2,mixed,3,6.881628,81.753091,"[38, 14, 61, 33, 52, 48, 22, 59, 78, 68, 49, 75]",77.8,27713.24
1024,61673.99,2,380.77,3,adventure,3,7.71606,79.51654,"[64, 40, 111]",14.4,52224.0
1025,57681.36,7,445.62,2,historical,2,9.672153,80.928634,"[38, 61, 51, 47, 100, 79]",41.04,51650.01
1026,26769.23,1,366.97,2,wildlife,1,8.256594,81.335772,"[115, 73, 55]",7.81,18854.08
1027,95033.17,4,231.61,3,mixed,2,7.987613,79.934586,"[49, 74, 54, 7, 6, 87, 84, 88, 66]",19.72,63898.85
1028,51941.07,4,409.97,6,cultural,3,5.922656,80.919641,"[48, 108, 53, 9, 88, 117, 5]",23.75,41617.2
1029,129471.88,3,411.62,2,beach,3,6.429936,80.865023,"[34, 18, 95, 31, 84, 115, 1, 101, 14]",10.01,106266.52
1030,23874.18,3,69.64,2,mixed,1,8.286249,80.202069,"[88, 94, 5, 71, 117, 59]",20.41,17942.22
1031,427329.34,4,174.18,2,mixed,2,8.820315,80.036499,"[102, 73, 86, 45, 32, 95, 112, 101, 109, 3, 56, 107]",25.55,398428.09
1032,224726.12,5,368.97,2,adventure,2,9.313464,80.23366,"[78, 85, 99, 33, 106, 94, 57, 104]",21.16,192424.02
1033,26125.15,3,360.67,1,adventure,3,6.224673,79.914589,"[21, 10, 18, 105, 107, 24, 72, 36, 9]",11.88,19461.75
1034,176995.69,5,123.21,2,wildlife,1,6.31443,81.329492,"[25, 107, 32, 99, 98, 36, 8, 74, 83, 1]",30.39,164656.11
1035,92057.48,1,451.63,5,relaxation,3,8.110296,80.673829,"[119, 67, 89]",5.45,62101.78
1036,52175.64,10,213.03,3,relaxation,3,8.64208,81.438252,"[16, 24, 61, 74, 89, 9, 3, 113, 93, 21, 38, 19]",46.06,38362.27
1037,113838.64,10,50.47,2,wildlife,3,8.230482,80.059914,"[6, 74, 7, 54, 93, 118, 86]",69.13,86883.08
1038,112238.96,4,355.5,2,adventure,2,6.690951,80.970121,"[87, 85, 21, 29, 78, 53, 5, 33, 65]",28.2,84386.96
1039,453562.94,5,264.01,1,cultural,2,7.473433,81.413772,"[28, 103, 73, 30, 56, 57, 118, 8, 19, 37, 111, 108, 107, 79]",36.25,410569.97
1040,24450.14,7,54.85,1,wildlife,3,6.540187,81.586887,"[105, 36, 84, 89, 52, 96]",25.75,21625.56
1041,36608.92,5,296.85,1,adventure,3,8.247611,79.952263,"[96, 110, 83, 26]",34.95,29747.33
1042,327710.82,3,216.15,4,historical,1,8.779774,80.224308,"[22, 29, 38, 63, 80, 115, 14, 89, 70]",23.55,219115.09
1043,42918.16,5,220.21,1,cultural,2,7.054756,80.54046,"[30, 52, 95, 73, 67, 77, 93, 98, 46, 50, 15]",31.89,31806.81
1044,91033.14,5,396.24,2,relaxation,3,6.588283,79.910306,"[15, 58, 109, 115, 46, 17, 98, 8, 23, 5, 9, 20]",19.79,73937.58
1045,18818.29,1,115.51,4,mixed,2,7.820861,81.173479,"[70, 37, 86]",7.78,14607.86
1046,42939.97,4,151.92,2,wildlife,1,6.02488,79.580409,"[94, 102, 76, 37, 43, 36, 44]",22.1,40412.96
1047,125497.58,3,214.67,8,mixed,3,9.523114,80.738008,"[120, 85, 86]",12.12,90134.35
1048,91690.18,5,267.27,3,wildlife,1,7.932758,81.256878,"[108, 14, 106, 62, 40]",25.25,59151.31
1049,217457.44,1,445.83,1,beach,2,8.335184,80.622181,"[9, 51, 97]",7.55,138209.93
1050,26325.36,2,130.7,6,cultural,2,8.467514,81.266481,"[78, 14, 102, 56, 82, 117]",14.34,21976.49
1051,26546.13,3,363.61,1,wildlife,1,8.086288,79.71433,"[38, 40, 13, 93, 104, 67, 83, 8, 1]",14.39,23972.47
1052,497477.65,2,458.32,8,cultural,2,6.868375,79.620632,"[50, 115, 79, 59, 27, 47]",10.83,444150.5
1053,462558.57,7,235.58,1,cultural,2,7.93572,80.407618,"[19, 71, 80, 77, 23, 30, 91]",50.88,393115.0
1054,359789.73,3,341.82,1,relaxation,2,8.708197,80.653709,"[100, 6, 10, 120]",20.05,250582.65
1055,306585.34,1,62.93,1,adventure,3,6.153278,79.97627,"[115, 82, 5]",6.7,270159.65
1056,316264.61,4,111.73,2,wildlife,2,8.60713,80.187833,"[22, 47, 45, 1, 106, 71, 101, 23, 26, 2, 44, 108]",29.67,245987.96
1057,189140.47,2,427.99,6,mixed,1,7.738517,81.435541,"[19, 95, 24, 50, 115, 52]",13.55,152709.46
1058,143203.4,10,228.25,3,beach,3,7.175748,79.981838,"[63, 115, 58, 48, 36]",74.43,111262.68
1059,309059.15,2,375.59,2,mixed,1,9.771388,80.55886,"[80, 19, 73, 57, 105, 61]",15.12,260226.9
1060,36221.83,4,254.87,5,cultural,2,8.660448,79.629502,"[80, 48, 26, 32, 89, 39, 43, 50, 110, 67, 95]",27.02,24579.51
1061,64240.27,5,444.21,2,relaxation,3,5.983416,80.087975,"[78, 95, 7, 96, 1]",23.87,38641.02
1062,97934.91,5,413.28,1,historical,1,7.035004,79.861454,"[51, 117, 23, 82, 2, 42, 3, 106]",25.87,63202.92
1063,142412.89,4,178.03,1,relaxation,2,6.233421,79.963167,"[40, 79, 22, 61, 21, 73, 1, 101, 82, 109, 6, 59]",14.89,94837.67
1064,205312.43,4,329.73,2,cultural,2,7.009344,80.275085,"[101, 59, 47, 83, 61, 116, 23, 70, 87, 10, 39, 18]",29.57,127841.62
1065,41144.8,3,458.52,1,adventure,1,8.098771,80.738157,"[93, 67, 9, 57, 31, 80, 96, 66, 47]",14.76,39078.6
1066,54094.78,10,137.88,2,adventure,2,8.92531,79.715743,"[69, 93, 88, 80, 73, 6, 40]",69.24,37571.44
1067,109788.73,4,179.38,2,mixed,1,7.526321,80.976507,"[20, 52, 55, 65, 118, 83, 70]",28.1,103071.86
1068,480936.9,2,358.9,4,relaxation,2,9.103543,80.255349,"[46, 3, 91, 94, 90, 76]",14.77,295200.69
1069,106130.29,3,74.96,2,historical,3,6.65919,79.656644,"[28, 111, 19, 24, 17, 119, 70, 37, 47]",15.36,84272.0
1070,37633.22,7,332.3,1,beach,2,6.681805,81.8017,"[12, 34, 80, 75, 17, 22, 18, 78, 40]",39.23,35470.83
1071,296772.54,1,116.03,4,beach,3,6.282682,80.133748,"[7, 105, 15]",5.44,206324.11
1072,110796.19,3,154.4,2,mixed,1,6.597768,81.371512,"[115, 30, 95, 107]",9.0,87031.43
1073,15942.81,7,268.78,1,wildlife,3,8.330929,80.739747,"[98, 7, 89, 97, 43, 37, 76, 39, 111, 71, 52, 69, 66]",37.37,13317.91
1074,94034.35,4,235.02,3,mixed,1,5.971637,81.685089,"[26, 73, 61, 47, 78, 65, 4, 30, 20, 95, 82, 23]",27.17,77686.87
1075,82581.24,3,356.26,2,wildlife,1,7.999784,81.768486,"[26, 30, 119, 17]",16.6,50000.86
1076,490009.86,4,93.49,2,cultural,3,6.127806,80.469222,"[45, 67, 41, 87, 35, 18, 27, 117, 109, 91]",24.38,322339.46
1077,370124.78,7,348.32,3,mixed,3,7.125032,80.938024,"[102, 14, 95, 8, 64, 87, 83, 113, 77, 109, 98]",45.06,296824.72
1078,62242.15,4,164.44,2,cultural,3,8.858521,80.336653,"[81, 59, 25, 42, 45, 113, 56, 104, 93, 101]",31.96,48199.82
1079,49048.38,3,436.78,4,mixed,1,7.26469,81.038945,"[33, 38, 1, 75, 31, 67, 95, 87, 42]",18.13,35795.87
1080,124358.83,5,150.66,2,relaxation,3,7.789426,81.785672,"[116, 107, 43, 104, 99, 11, 111]",15.07,87179.12
1081,391407.07,2,148.71,2,mixed,3,9.611659,81.409249,"[104, 120, 85, 35, 33, 64]",15.22,356476.96
1082,433024.6,5,117.84,2,cultural,2,9.376165,79.688493,"[107, 58, 110, 51, 9, 27, 15, 73, 76, 38, 88, 106, 33, 21]",35.46,400293.78
1083,44836.72,2,184.12,1,adventure,1,9.005893,80.391446,"[6, 17, 7, 76, 4]",7.14,33697.39
1084,69624.42,7,335.66,4,relaxation,1,8.844695,80.92712,"[115, 99, 113]",28.26,63579.51
1085,16756.13,1,355.84,2,cultural,1,9.172983,79.521933,"[33, 38, 68]",3.97,11311.1
1086,114241.43,10,362.46,3,historical,2,6.089288,81.741738,"[61, 54, 103, 71, 53, 19, 24, 28, 105, 52, 4, 120]",64.06,80752.94
1087,119012.28,5,275.52,2,historical,3,9.482424,79.613847,"[57, 59, 81, 51, 105, 76, 117, 112, 31]",20.15,88223.98
1088,110879.72,5,333.29,4,adventure,2,8.329063,80.199247,"[21, 60, 104, 97]",20.38,84931.54
1089,357659.15,3,485.42,4,wildlife,2,6.267358,80.514878,"[106, 23, 31, 8, 10, 34, 24, 40, 69]",11.92,236511.22
1090,48262.06,4,201.51,1,relaxation,1,7.535382,80.072931,"[8, 103, 52, 99]",23.7,35230.12
1091,54397.29,4,177.42,8,relaxation,3,6.305954,81.215707,"[35, 11, 24, 82, 68, 80, 76]",28.91,36863.61
1092,137153.97,2,153.92,2,beach,2,8.587755,80.313367,"[37, 39, 112, 9, 25, 81]",12.7,84904.28
1093,249928.61,1,98.21,1,cultural,1,7.171988,81.443116,"[14, 4, 98]",7.28,199086.01
